UUID,event_type,datetime,subcategory_name
00e67e32-6f95-42c8-ac43-ebbbb49b5e4c,quick_view_snb,2019-01-23 14:54:47.663 UTC,Houses - Apartments for Rent
00e67e32-6f95-42c8-ac43-ebbbb49b5e4c,quick_view_snb,2019-01-24 06:54:24.032 UTC,Houses - Apartments for Rent
00e67e32-6f95-42c8-ac43-ebbbb49b5e4c,VAP,2019-01-24 06:54:38.194 UTC,Houses - Apartments for Rent
00e67e32-6f95-42c8-ac43-ebbbb49b5e4c,quick_view_snb,2019-01-24 06:55:15.138 UTC,Houses - Apartments for Rent
00e67e32-6f95-42c8-ac43-ebbbb49b5e4c,VAP,2019-01-24 06:55:42.299 UTC,Houses - Apartments for Rent
00e67e32-6f95-42c8-ac43-ebbbb49b5e4c,quick_view_snb,2019-01-24 06:58:35.056 UTC,Houses - Apartments for Rent
00e67e32-6f95-42c8-ac43-ebbbb49b5e4c,quick_view_snb,2019-01-24 06:59:07.684 UTC,Houses - Apartments for Rent
00e67e32-6f95-42c8-ac43-ebbbb49b5e4c,quick_view_snb,2019-01-24 06:59:10.515 UTC,Houses - Apartments for Rent
00e67e32-6f95-42c8-ac43-ebbbb49b5e4c,quick_view_snb,2019-01-24 06:59:14.079 UTC,Houses - Apartments for Rent
00e67e32-6f95-42c8-ac43-ebbbb49b5e4c,quick_view_snb,2019-01-24 06:59:14.805 UTC,Houses - Apartments for Rent
00e67e32-6f95-42c8-ac43-ebbbb49b5e4c,VAP,2019-01-24 06:59:17.053 UTC,Houses - Apartments for Rent
00e67e32-6f95-42c8-ac43-ebbbb49b5e4c,quick_view_snb,2019-01-24 06:59:58.700 UTC,Houses - Apartments for Rent
00e67e32-6f95-42c8-ac43-ebbbb49b5e4c,quick_view_snb,2019-01-24 07:01:04.453 UTC,Houses - Apartments for Rent
00e67e32-6f95-42c8-ac43-ebbbb49b5e4c,quick_view_snb,2019-01-24 07:01:30.607 UTC,Villas/Bungalows for Rent
00e67e32-6f95-42c8-ac43-ebbbb49b5e4c,quick_view_snb,2019-01-24 07:02:21.056 UTC,Houses - Apartments for Rent
00e67e32-6f95-42c8-ac43-ebbbb49b5e4c,quick_view_snb,2019-01-24 07:02:21.319 UTC,Houses - Apartments for Rent
00e67e32-6f95-42c8-ac43-ebbbb49b5e4c,quick_view_snb,2019-01-24 07:03:21.441 UTC,Houses - Apartments for Rent
00e67e32-6f95-42c8-ac43-ebbbb49b5e4c,VAP,2019-01-24 07:03:47.704 UTC,Houses - Apartments for Rent
00e67e32-6f95-42c8-ac43-ebbbb49b5e4c,rcb_vap,2019-01-24 07:04:57.771 UTC,Houses - Apartments for Rent
00e67e32-6f95-42c8-ac43-ebbbb49b5e4c,quick_view_snb,2019-01-24 15:13:09.651 UTC,Houses - Apartments for Rent
00e67e32-6f95-42c8-ac43-ebbbb49b5e4c,quick_view_snb,2019-01-24 15:14:26.929 UTC,Houses - Apartments for Rent
00e67e32-6f95-42c8-ac43-ebbbb49b5e4c,quick_view_snb,2019-01-24 16:14:19.666 UTC,Houses - Apartments for Rent
00e67e32-6f95-42c8-ac43-ebbbb49b5e4c,quick_view_snb,2019-01-25 07:08:10.871 UTC,Houses - Apartments for Rent
00e69b33-919d-4287-8b41-96dc412d1320,Browse,2019-01-24 20:02:28.555 UTC,
00e69b33-919d-4287-8b41-96dc412d1320,Browse,2019-01-24 20:05:12.670 UTC,
00e69b33-919d-4287-8b41-96dc412d1320,VAP,2019-01-24 20:05:39.154 UTC,Flatmates
00e69b33-919d-4287-8b41-96dc412d1320,contact_on_listing_similar_initiate,2019-01-24 20:05:44.277 UTC,Flatmates
00e6bc27-e956-4ade-85cb-b0216525e9b0,VAP,2019-01-25 12:50:20.815 UTC,Land - Plot For Sale
00e6bc27-e956-4ade-85cb-b0216525e9b0,listingLocation,2019-01-25 12:50:24.285 UTC,Land - Plot For Sale
00e6bc27-e956-4ade-85cb-b0216525e9b0,vap_location,2019-01-25 12:50:25.816 UTC,
00e6bc27-e956-4ade-85cb-b0216525e9b0,VAP,2019-01-25 12:51:01.582 UTC,Land - Plot For Sale
00e6bc27-e956-4ade-85cb-b0216525e9b0,VAP,2019-01-25 12:52:04.639 UTC,Land - Plot For Sale
00e6bc27-e956-4ade-85cb-b0216525e9b0,listingLocation,2019-01-25 12:52:08.720 UTC,Land - Plot For Sale
00e6bc27-e956-4ade-85cb-b0216525e9b0,vap_location,2019-01-25 12:52:09.674 UTC,
00e6bc27-e956-4ade-85cb-b0216525e9b0,VAP,2019-01-25 12:53:18.477 UTC,Land - Plot For Sale
00e6bc27-e956-4ade-85cb-b0216525e9b0,VAP,2019-01-25 12:53:27.513 UTC,Land - Plot For Sale
00e6bc27-e956-4ade-85cb-b0216525e9b0,listingLocation,2019-01-25 12:53:33.186 UTC,Land - Plot For Sale
00e6bc27-e956-4ade-85cb-b0216525e9b0,vap_location,2019-01-25 12:53:34.510 UTC,
00e6bc27-e956-4ade-85cb-b0216525e9b0,VAP,2019-01-25 12:53:40.104 UTC,Land - Plot For Sale
00e6bc27-e956-4ade-85cb-b0216525e9b0,listingLocation,2019-01-25 12:53:58.556 UTC,Land - Plot For Sale
00e6ca21-2ce7-49bc-9990-3c930470249c,VAP,2019-01-24 11:07:00.491 UTC,Houses - Apartments for Sale
00e6ca21-2ce7-49bc-9990-3c930470249c,VAP,2019-01-24 11:08:12.443 UTC,Houses - Apartments for Sale
00e6ca21-2ce7-49bc-9990-3c930470249c,VAP,2019-01-24 11:09:01.792 UTC,Houses - Apartments for Sale
00e738a1-74b7-475e-85c6-8c3b8e4430b4,VAP,2019-01-23 06:56:39.038 UTC,Houses - Apartments for Sale
00e738a1-74b7-475e-85c6-8c3b8e4430b4,VAP,2019-01-23 14:12:03.930 UTC,Houses - Apartments for Sale
00e738a1-74b7-475e-85c6-8c3b8e4430b4,VAP,2019-01-23 15:19:35.283 UTC,Houses - Apartments for Sale
00e742c3d987438a96f9261341c45749@quikr.com,Browse,2019-01-23 18:13:50.213 UTC,Houses - Apartments for Rent
00e742c3d987438a96f9261341c45749@quikr.com,Browse,2019-01-23 18:14:07.655 UTC,Houses - Apartments for Rent
00e742c3d987438a96f9261341c45749@quikr.com,Browse,2019-01-23 18:14:08.191 UTC,Houses - Apartments for Rent
00e742c3d987438a96f9261341c45749@quikr.com,Browse,2019-01-23 18:14:09.715 UTC,Houses - Apartments for Rent
00e742c3d987438a96f9261341c45749@quikr.com,Browse,2019-01-23 18:14:10.812 UTC,Houses - Apartments for Rent
00e742c3d987438a96f9261341c45749@quikr.com,Browse,2019-01-23 18:14:22.967 UTC,Houses - Apartments for Rent
00e742c3d987438a96f9261341c45749@quikr.com,Browse,2019-01-23 18:14:23.603 UTC,Houses - Apartments for Rent
00e742c3d987438a96f9261341c45749@quikr.com,Browse,2019-01-23 18:14:27.352 UTC,Houses - Apartments for Rent
00e742c3d987438a96f9261341c45749@quikr.com,Browse,2019-01-23 18:14:36.431 UTC,Flatmates
00e742c3d987438a96f9261341c45749@quikr.com,Browse,2019-01-23 18:14:40.044 UTC,Flatmates
00e742c3d987438a96f9261341c45749@quikr.com,Browse,2019-01-23 18:14:40.397 UTC,Flatmates
00e81205-28ee-46d9-8ed8-c29065d937ef,VAP,2019-01-24 07:51:29.930 UTC,Houses - Apartments for Sale
00e81205-28ee-46d9-8ed8-c29065d937ef,VAP,2019-01-24 07:52:40.445 UTC,Villas/Bungalows for Sale
00e86806-8021-4bed-86b5-655d069784c0,Browse,2019-01-23 16:44:19.460 UTC,
00e8e757-7f90-4a44-8c49-820c02205310,Search,2019-01-24 04:43:46.449 UTC,Flatmates
00e97f08-2f3b-471c-8994-5a9881adb04d,contact_on_im_interested_in_project_initiate,2019-01-25 04:03:54.095 UTC,Residential Apartment For Sale
00e9c3f6-bd1b-4d49-8290-0c7067fc6a59,VAP,2019-01-23 07:07:34.889 UTC,Houses - Apartments for Rent
00e9c3f6-bd1b-4d49-8290-0c7067fc6a59,Browse,2019-01-23 07:08:13.490 UTC,
00e9cc25-fd27-426b-81a2-d1d73e7ff2c2,Browse,2019-01-24 11:56:34.799 UTC,
00e9cc25-fd27-426b-81a2-d1d73e7ff2c2,Browse,2019-01-24 11:57:11.056 UTC,
00ea122f-dcbe-4f73-9faf-a52126121d30,contact_on_vap_initiate,2019-01-23 15:42:50.572 UTC,Land - Plot For Sale
00ea122f-dcbe-4f73-9faf-a52126121d30,contact_on_snb_page_initiate,2019-01-23 15:44:00.899 UTC,Land - Plot For Sale
00ea122f-dcbe-4f73-9faf-a52126121d30,contact_on_snb_page_success,2019-01-23 15:44:45.996 UTC,Land - Plot For Sale
00ea122f-dcbe-4f73-9faf-a52126121d30,view_number_on_vap_initiate,2019-01-23 15:45:20.406 UTC,Land - Plot For Sale
00ea122f-dcbe-4f73-9faf-a52126121d30,contact_on_snb_page_initiate,2019-01-23 15:46:22.402 UTC,Villas/Bungalows for Sale
00ea122f-dcbe-4f73-9faf-a52126121d30,contact_on_snb_page_success,2019-01-23 15:46:26.091 UTC,Villas/Bungalows for Sale
00ea122f-dcbe-4f73-9faf-a52126121d30,contact_on_vap_initiate,2019-01-23 15:50:21.639 UTC,Villas/Bungalows for Sale
00ea122f-dcbe-4f73-9faf-a52126121d30,contact_on_vap_success,2019-01-23 15:50:23.317 UTC,Villas/Bungalows for Sale
00ea122f-dcbe-4f73-9faf-a52126121d30,contact_on_snb_page_initiate,2019-01-23 15:53:18.913 UTC,Land - Plot For Sale
00ea122f-dcbe-4f73-9faf-a52126121d30,contact_on_snb_page_success,2019-01-23 15:53:21.753 UTC,Land - Plot For Sale
00ea53a3-21fe-4bd7-82a1-adaaedc70770,VAP,2019-01-23 04:04:24.194 UTC,Houses - Apartments for Sale
00ea53a3-21fe-4bd7-82a1-adaaedc70770,VAP,2019-01-24 07:47:05.753 UTC,Houses - Apartments for Sale
00ea65e0-2ea9-450b-8900-1c991e00bed2,Browse,2019-01-25 10:05:32.367 UTC,
00ea65e0-2ea9-450b-8900-1c991e00bed2,Browse,2019-01-25 10:06:27.231 UTC,
00ec23cc-89af-443a-8180-dd853040c64a,quick_view_snb,2019-01-23 17:30:36.435 UTC,Houses - Apartments for Rent
00ec23cc-89af-443a-8180-dd853040c64a,VAP,2019-01-23 17:30:47.447 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-23 17:27:17.266 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-23 17:27:45.118 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-23 17:28:31.871 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 11:25:51.817 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 11:27:08.379 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 11:27:17.988 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 11:28:42.628 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 11:29:09.250 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 11:29:50.757 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 11:31:45.981 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 11:32:01.440 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 11:32:47.003 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 11:32:59.451 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 11:32:59.770 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 11:33:03.128 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 11:33:06.699 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 11:33:42.799 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 11:34:22.066 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 11:34:22.546 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 11:34:27.190 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 11:35:55.480 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 11:36:06.726 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 11:36:42.343 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 11:37:49.267 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 11:38:17.530 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 11:38:21.351 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 11:38:25.838 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 16:29:12.225 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 16:29:38.190 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 16:29:58.576 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:30:14.971 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:30:35.633 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:30:51.173 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:31:07.380 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 16:31:27.927 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:31:30.127 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 16:31:44.135 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 16:32:09.910 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 16:32:36.019 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:32:44.311 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:32:49.059 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:32:49.316 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:33:14.026 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 16:33:34.758 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:33:37.265 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 16:34:02.086 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:34:14.005 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 16:35:43.312 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 16:36:40.680 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:36:52.102 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:37:16.326 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:37:31.305 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 16:37:35.260 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:37:40.102 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 16:38:29.211 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 16:39:06.135 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:39:20.632 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 16:39:45.332 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:39:55.431 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:40:38.352 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:40:53.884 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 16:41:07.319 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 16:41:32.374 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:41:39.685 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:42:08.409 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 16:42:31.721 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 16:42:46.728 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,Browse,2019-01-24 16:42:52.134 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:43:07.727 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:43:12.571 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:43:12.671 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:43:13.014 UTC,Houses - Apartments for Rent
00ed5e3caeba412285ac7805f2c39fc9@quikr.com,VAP,2019-01-24 16:43:13.960 UTC,Houses - Apartments for Rent
00ee855b-6ddf-4f24-b8e3-c7b657086ee3,Browse,2019-01-23 14:47:14.441 UTC,
00ee855b-6ddf-4f24-b8e3-c7b657086ee3,VAP,2019-01-23 14:47:58.699 UTC,Houses - Apartments for Sale
00ee855b-6ddf-4f24-b8e3-c7b657086ee3,view_number_on_vap_initiate,2019-01-23 14:48:17.462 UTC,Houses - Apartments for Sale
00ee855b-6ddf-4f24-b8e3-c7b657086ee3,view_number_on_vap_success,2019-01-23 14:48:59.781 UTC,Houses - Apartments for Sale
00eede17-a8a1-4b73-8aaf-defdc5c36cb5,view_number_on_vap_initiate,2019-01-22 23:09:44.422 UTC,Villas/Bungalows for Sale
00ef5066-6526-4ac1-bc85-7af664b40b2f,contact_on_vap_initiate,2019-01-24 10:28:47.008 UTC,Houses - Apartments for Rent
00ef5066-6526-4ac1-bc85-7af664b40b2f,Filter_select,2019-01-24 12:09:08.754 UTC,
00efdf0a-661a-4f17-a8a9-2d9d1b2a6c9b,VAP,2019-01-23 15:52:58.209 UTC,Houses - Apartments for Rent
00efdf0a-661a-4f17-a8a9-2d9d1b2a6c9b,VAP,2019-01-23 15:53:47.834 UTC,Houses - Apartments for Rent
00efdf0a-661a-4f17-a8a9-2d9d1b2a6c9b,listingLocation,2019-01-23 15:54:00.985 UTC,Houses - Apartments for Rent
00efdf0a-661a-4f17-a8a9-2d9d1b2a6c9b,vap_location,2019-01-23 15:54:01.957 UTC,
00f08756-f33e-4b25-9969-37151e9e75f5,contact_on_im_interested_in_project_initiate,2019-01-25 12:17:24.057 UTC,Residential Apartment For Sale
00f09111-0a15-488d-b443-85e1237ca638,VAP,2019-01-24 08:48:59.882 UTC,Houses - Apartments for Sale
00f09111-0a15-488d-b443-85e1237ca638,VAP,2019-01-24 09:07:28.786 UTC,Houses - Apartments for Sale
00f09111-0a15-488d-b443-85e1237ca638,VAP,2019-01-24 10:38:00.908 UTC,Houses - Apartments for Sale
00f09111-0a15-488d-b443-85e1237ca638,VAP,2019-01-24 15:12:52.890 UTC,Houses - Apartments for Sale
00f09111-0a15-488d-b443-85e1237ca638,VAP,2019-01-25 03:25:14.756 UTC,Houses - Apartments for Sale
00f09786-484c-4f31-97a0-c44e05c4c6a6,VAP,2019-01-24 12:10:40.278 UTC,Houses - Apartments for Sale
00f09786-484c-4f31-97a0-c44e05c4c6a6,VAP,2019-01-24 12:12:02.453 UTC,Houses - Apartments for Sale
00f09786-484c-4f31-97a0-c44e05c4c6a6,view_number_on_vap_initiate,2019-01-24 12:21:57.374 UTC,Houses - Apartments for Sale
00f09786-484c-4f31-97a0-c44e05c4c6a6,VAP,2019-01-24 12:36:23.948 UTC,Houses - Apartments for Sale
00f09786-484c-4f31-97a0-c44e05c4c6a6,VAP,2019-01-24 12:38:18.899 UTC,Houses - Apartments for Sale
00f09786-484c-4f31-97a0-c44e05c4c6a6,Filter_select,2019-01-24 12:45:20.599 UTC,
00f0ad06-3970-4ec9-8a6b-5221dc83bc99,Browse,2019-01-25 12:36:28.342 UTC,
00f0ad06-3970-4ec9-8a6b-5221dc83bc99,contact_on_snb_page_initiate,2019-01-25 12:37:11.876 UTC,Paying Guest - Hostel
00f14777-2c32-45e0-8c85-91d8894b1380,Browse,2019-01-24 14:47:49.152 UTC,
00f14777-2c32-45e0-8c85-91d8894b1380,Filter_select,2019-01-24 14:48:00.761 UTC,
00f14777-2c32-45e0-8c85-91d8894b1380,Filter_select,2019-01-24 14:48:03.271 UTC,
00f14777-2c32-45e0-8c85-91d8894b1380,Filter_select,2019-01-24 14:48:11.584 UTC,
00f14777-2c32-45e0-8c85-91d8894b1380,Filter_select,2019-01-24 14:48:18.179 UTC,
00f14777-2c32-45e0-8c85-91d8894b1380,Filter_select,2019-01-24 14:48:21.702 UTC,
00f14777-2c32-45e0-8c85-91d8894b1380,VAP,2019-01-24 14:48:57.931 UTC,Residential - Builder floors For Sale
00f14777-2c32-45e0-8c85-91d8894b1380,Filter_select,2019-01-24 15:31:17.747 UTC,
00f14777-2c32-45e0-8c85-91d8894b1380,VAP,2019-01-24 15:33:06.570 UTC,Residential - Builder floors For Sale
00f14777-2c32-45e0-8c85-91d8894b1380,VAP,2019-01-24 15:49:36.638 UTC,Houses - Apartments for Sale
00f14777-2c32-45e0-8c85-91d8894b1380,Browse,2019-01-24 15:52:37.710 UTC,
00f14777-2c32-45e0-8c85-91d8894b1380,Browse,2019-01-24 17:08:05.607 UTC,
00f14777-2c32-45e0-8c85-91d8894b1380,Filter_select,2019-01-24 17:08:25.028 UTC,
00f14777-2c32-45e0-8c85-91d8894b1380,Filter_select,2019-01-24 17:08:28.635 UTC,
00f14777-2c32-45e0-8c85-91d8894b1380,Filter_select,2019-01-24 17:08:31.497 UTC,
00f14777-2c32-45e0-8c85-91d8894b1380,Filter_select,2019-01-24 17:08:50.338 UTC,
00f14777-2c32-45e0-8c85-91d8894b1380,Browse,2019-01-24 17:09:20.348 UTC,
00f14777-2c32-45e0-8c85-91d8894b1380,Filter_select,2019-01-24 17:10:05.945 UTC,
00f14777-2c32-45e0-8c85-91d8894b1380,Filter_select,2019-01-24 17:11:03.085 UTC,
00f14777-2c32-45e0-8c85-91d8894b1380,VAP,2019-01-24 17:12:18.744 UTC,Houses - Apartments for Sale
00f19f95-ad44-4b83-9285-565e24adc426,VAP,2019-01-24 15:53:56.515 UTC,Villas/Bungalows for Rent
00f264ad-2950-444b-b572-42e72ccfd622,postadpage,2019-01-24 05:08:06.813 UTC,
00f28b2b-c627-48be-8128-72222fd0cfb0,Browse,2019-01-23 08:22:34.378 UTC,
00f28b2b-c627-48be-8128-72222fd0cfb0,VAP,2019-01-23 08:22:39.372 UTC,Houses - Apartments for Rent
00f28b2b-c627-48be-8128-72222fd0cfb0,VAP,2019-01-23 08:22:50.876 UTC,Houses - Apartments for Rent
00f28b2b-c627-48be-8128-72222fd0cfb0,VAP,2019-01-23 08:23:20.951 UTC,Houses - Apartments for Rent
00f28b2b-c627-48be-8128-72222fd0cfb0,VAP,2019-01-23 08:23:38.891 UTC,Houses - Apartments for Rent
00f42801-cc6d-4468-82cf-9252c9a74b90,VAP,2019-01-24 15:13:56.383 UTC,Houses - Apartments for Rent
00f42a2a-cbb8-48f7-8ee4-68bc644e8869,VAP,2019-01-23 10:53:18.498 UTC,Houses - Apartments for Sale
00f42b7e-f1d8-422e-9dba-fb98ee85898b,quick_view_snb,2019-01-23 05:17:44.089 UTC,Villas/Bungalows for Rent
00f42b7e-f1d8-422e-9dba-fb98ee85898b,quick_view_snb,2019-01-23 05:18:28.494 UTC,Villas/Bungalows for Rent
00f45348-0a36-42c7-b90b-914542404b86,Search,2019-01-23 13:35:33.686 UTC,Houses - Apartments for Rent
00f45786-c81a-4986-9eac-bc9ba3a34c69,Browse,2019-01-23 07:06:51.553 UTC,
00f45786-c81a-4986-9eac-bc9ba3a34c69,VAP,2019-01-23 07:09:11.073 UTC,Houses - Apartments for Rent
00f45786-c81a-4986-9eac-bc9ba3a34c69,contact_on_vap_initiate,2019-01-23 07:09:24.741 UTC,Houses - Apartments for Rent
00f45786-c81a-4986-9eac-bc9ba3a34c69,view_number_on_vap_initiate,2019-01-23 07:09:48.272 UTC,Houses - Apartments for Rent
00f45786-c81a-4986-9eac-bc9ba3a34c69,view_number_on_vap_success,2019-01-23 07:10:19.887 UTC,Houses - Apartments for Rent
00f45786-c81a-4986-9eac-bc9ba3a34c69,Filter_select,2019-01-23 07:12:50.273 UTC,
00f45786-c81a-4986-9eac-bc9ba3a34c69,VAP,2019-01-23 07:13:10.458 UTC,Houses - Apartments for Rent
00f45786-c81a-4986-9eac-bc9ba3a34c69,Filter_select,2019-01-23 07:14:07.442 UTC,
00f45786-c81a-4986-9eac-bc9ba3a34c69,VAP,2019-01-23 07:14:20.443 UTC,Houses - Apartments for Rent
00f45786-c81a-4986-9eac-bc9ba3a34c69,VAP,2019-01-23 07:14:43.654 UTC,Villas/Bungalows for Rent
00f4b25e-df35-401d-886f-4221daf835c0,Browse,2019-01-24 05:19:31.951 UTC,
