"broker_id";"account_credits"
"59b7831571f4f";"0.00"
"59b7b2f9adc6c";"119.15"
"59b8c45a80d5c";"-0.91"
"59b903486753c";"31.33"
"59b9361cc548c";"52.85"
"59ba18c82e413";"0.00"
"59ba2df6282c6";"39.19"
"59ba46ab07ea9";"-1.92"
"54f1ed7329843";"-0.91"
"59ba58b14a900";"18.82"
"59ba659962eb3";"-2.38"
"59bb91f2ede45";"0.00"
"59bb99ce67e70";"-2.24"
"59bbb8c385c62";"-0.67"
"59bbb935b0e23";"404.95"
"4f015751746bb";"-0.05"
"59bf8ddc0510b";"239.90"
"59bfa146ea996";"-1.03"
"591aa69d322db";"-3.06"
"59bfb3c4ef017";"424.30"
"59c09f1f7b7c3";"54.93"
"59c0ad2ed47b3";"-0.10"
"59c0b51e08221";"34.90"
"59a3d01b3522a";"1.91"
"59b0f83c7e542";"-3.68"
"59c0db7c82430";"1.11"
"59c0dc3421887";"22.80"
"59c23c24584fc";"-0.45"
"59c357cadfb95";"-0.25"
"59c36d49622dd";"18.00"
"59c373e11bf8a";"-4.27"
"59c382241a2f7";"206.69"
"59c388c20dc1e";"-4.20"
"59c3924b0ef13";"32.70"
"545f63942fe15";"-0.74"
"59c3a8deb9ac9";"-0.58"
"59c4ace24a684";"-0.23"
"59c4b4330f93a";"-3.12"
"59c4bc124ba22";"6.37"
"59c4db5f48f19";"-0.84"
"59c4de4a03113";"-0.01"
"59c4f4ebdaa78";"-0.18"
"59c5021db8921";"10.95"
"59c502f861e43";"-1.32"
"59c49a50e44b5";"1.27"
"59c8a0b8086d5";"-0.12"
"58f743f3a3453";"0.00"
"59c8b873d3d33";"0.00"
"59c8e16e5edbf";"-0.16"
"59c8ebc245012";"-1.22"
"56bd4bade2cb8";"20.00"
"59ca269e0cc04";"-2.25"
"59ca372ee1317";"-0.49"
"59cb33d0ca42e";"-0.49"
"59cb39da6785b";"0.00"
"59cb6375a4107";"1.00"
"59cb6976c7339";"-0.62"
"59cb69ccd9353";"17.75"
"59cb8acceb9e2";"-0.35"
"59cb8e23e5a65";"4.16"
"59cc9f7a80b09";"-2.47"
"58cec26d3b05a";"-0.86"
"58f96e784c35c";"-0.32"
"4d6b78cb8a561";"33.88"
"59d33cd378a7a";"-4.03"
"59d356d0b4de8";"31.68"
"59d35897b3610";"-0.94"
"59d36757c22cd";"-0.21"
"59d4666bd8ba8";"0.93"
"59d47142eae68";"-3.64"
"59d47e0198871";"-0.20"
"59d481a35ba02";"-3.17"
"59cb8d59ace55";"0.08"
"59d5b83f38f46";"-0.23"
"59d5c5ab77a50";"-1.01"
"59d5cb8c204ee";"-3.06"
"59d5db2b19865";"-0.09"
"59d5e0ed262d7";"231.62"
"59d5e54e70c7f";"6.66"
"59d5f7adad51f";"6.80"
"59d5fd351d923";"1.67"
"57fb135312288";"2.15"
"59d5ffeb9fd2c";"170.03"
"59d606fa41116";"-0.38"
"59d610366aad7";"-0.36"
"59d612f7ce8af";"-0.55"
"59d62114ae339";"88.69"
"59d7124f02929";"-0.04"
"59d732f86b2c4";"3.05"
"59d749b35b8fb";"-1.47"
"59d7535557cda";"-8.93"
"59d754f8d189e";"230.17"
"59d768aa84088";"-0.20"
"59db6f75812d5";"208.58"
"59db807c433db";"166.09"
"59dc5dbb4f1fd";"-4.84"
"59dc69741f155";"-2.07"
"59dc6bb4ac66c";"-2.69"
"59dc9167e02f0";"114.34"
"59dc967ca2f4f";"-1.42"
"5974ebea3f06c";"20.90"
"55b70c6aa5c3e";"-1.76"
"59ddb29e012fe";"-0.29"
"59ddb608bc608";"46.26"
"59ddbd048c17a";"-2.84"
"59ddbea384582";"-0.36"
"59ba577c952ca";"-1.01"
"59df63b0334f2";"-0.32"
"59e023202378a";"-11.15"
"59e046dd61b5d";"-3.71"
"59e049ae7c93d";"-6.00"
"59e049e1152bb";"928.51"
"59e0543a899e6";"-5.24"
"59e058e5b8f76";"0.00"
"59e05a0b55df1";"1.96"
"59e05a70a6641";"19.37"
"59e0652ce3697";"-4.82"
"59e06701d2b74";"-0.50"
"59e068df289d2";"0.00"
"59e09c8d2416a";"27.05"
"59e0ae06b7a32";"-3.22"
"59e0b0a2e1f23";"-4.39"
"59e0c112c45ac";"-0.74"
"59e0c5a758086";"-0.56"
"59e0c6577b418";"-0.50"
"59e43fe296b2a";"-3.47"
"59e457b593b9b";"18.31"
"59e46fd632f74";"-1.02"
"59e4873c4269b";"-0.92"
"59e47f9844240";"-3.33"
"54e42f3a77163";"64.71"
"597a100ecefee";"7.33"
"59e4c74dc8fbd";"9.54"
"59e58e316ba8b";"4.81"
"59e5e7904485a";"-0.28"
"59e6c0c19393b";"-0.44"
"54a7a2b9806fc";"86.70"
"59e6f3ef15f7a";"-0.96"
"571f0a8175774";"-11.84"
"59e6fddd9e94b";"-2.61"
"59e73bf153714";"-5.76"
"59e9877bb7373";"0.57"
"578b18a109310";"-6.86"
"59e9901e7864f";"19.86"
"59e9ab17d682f";"-0.04"
"59ed984131499";"-0.18"
"59edc10f4e5ea";"-0.03"
"58c0037b3930a";"-0.59"
"59eed56986f43";"26.38"
"59eed690b479e";"-1.67"
"59f01ba5dc323";"8.57"
"59f0395ee4bac";"32.09"
"59f17d4a1a36b";"-0.20"
"59f17fb6c99e1";"2.80"
"57e22c7297331";"-3.97"
"59f18b58b9729";"-0.11"
"59f1dd2c32696";"19.04"
"59f1dfb6948ef";"414.40"
"59f2ca79b40da";"-2.64"
"59f2d71c81058";"5.00"
"59f2d9587ebd1";"477.09"
"59f2dac396a5f";"0.00"
"59f2f446cfc5f";"37.54"
"59f2fba00a2fd";"0.00"
"59f35d4941171";"-0.25"
"593126201eb04";"14.68"
"50a08354876de";"-1.35"
"59f4163d54fdf";"239.21"
"59f5d58fb05fb";"9.98"
"59f7174d3786d";"0.00"
"59f71f0c56387";"1705.48"
"59f81875b5d76";"87.87"
"59f81958b9e16";"-0.29"
"59f82139b0057";"-0.81"
"59f833774cdd5";"-0.06"
"59e31749970a6";"-0.54"
"59eece8e82752";"29.58"
"59f86be1b301c";"12.03"
"59f86c967276b";"-0.96"
"59350e201d4da";"-3.33"
"59fabb09a3060";"2202.65"
"59fac612a7ff2";"7.13"
"59ad43010e166";"8.00"
"59fbf98723228";"6.86"
"59fc07e4b1202";"-0.13"
"59fc0a5ea9bbb";"-0.56"
"59bbce02c00df";"1.71"
"55307c446ee3d";"12.89"
"59fc314c81a30";"8.09"
"59fc32363e8a3";"-1.02"
"59fc343ca4aba";"-1.01"
"59fc3a4b56abe";"2.47"
"59fc3f47784ea";"-2.06"
"59fc5614832bc";"145.79"
"59fc57368a358";"-0.76"
"5a001f4deaa23";"-0.84"
"5a0023326e573";"47.00"
"5a0032a8d4fea";"-0.16"
"55bb5e737d20b";"120.65"
"5a003b4f992f3";"-8.44"
"594cdf2d3e697";"-2.15"
"525ad12b0a6dc";"-0.60"
"5a017c2a62184";"-0.45"
"5a01820ac24c1";"-1.12"
"515542ed64c28";"18.74"
"5a02a7f98232e";"0.00"
"5a02cc642b898";"-0.69"
"5a02ea870d055";"-0.39"
"58a21ac97352f";"97.83"
"5a02f9c14d127";"-0.41"
"5a030303e4c3b";"10.06"
"5877c00435347";"-1.64"
"5a043e4d2259c";"-2.21"
"5a0448ad2895a";"315.59"
"5a05714a61a06";"94.61"
"5a058397b860e";"120.37"
"5a058955eb103";"41.65"
"56540ea78760a";"25.30"
"55ab3923af38e";"47.62"
"5a093b6240bad";"-0.22"
"5a09415236a78";"-0.80"
"5a094d64db309";"-1.04"
"5a094eafde83c";"387.07"
"5a09604f18882";"-0.29"
"5a0965b3711a1";"291.07"
"5a0969c4d06e8";"33.78"
"55420df829442";"10.37"
"5a09760827871";"0.43"
"5a099b5c75575";"-0.93"
"5a09587922cf5";"154.74"
"5a0a97d4c1d65";"-0.97"
"5a0a9a60973f7";"-1.88"
"5a0aac0cbfd76";"41.55"
"5a0be050c0eeb";"124.93"
"5a0c0c1092e7b";"404.59"
"571b4e29c6855";"381.64"
"5412d1f5c7361";"-1.18"
"5a0c3f384901e";"-0.48"
"59d5847144bed";"-1.19"
"50ffa91c93117";"181.88"
"5a0d3a914bf67";"35.52"
"5a0d3c0a76388";"-5.82"
"5a0d5f5a1a099";"450.00"
"5a0556dd46ace";"-0.53"
"5a0d81944f07d";"8.64"
"5a0e733ad7c53";"0.00"
"5a0e736a969c4";"0.00"
"56f0d55e43492";"4.56"
"5a0e93742da70";"-9.62"
"5a0e9fe76f25a";"0.00"
"5a0eb57f665c2";"-1.02"
"5a0eb4502d5f5";"19.45"
"596494181d97c";"7.00"
"5a0ede5c34949";"-0.18"
"5a0ffaaf994c0";"84.21"
"5a101bafb1838";"15.18"
"5a1263632ef12";"52.36"
"5a1276e0193d1";"-1.24"
"5a127e4e4e660";"83.37"
"558e2900a07bf";"-1.75"
"5a129af1736dd";"126.35"
"5a12a0a861d8b";"5487.79"
"5a12a7224f3cf";"0.00"
"53770e3d78765";"8.45"
"5a12c0167dc67";"212.84"
"59c8e635e9374";"98.70"
"5a1451722f257";"-0.86"
"5a14fff6cbd48";"-0.03"
"5a150309596ff";"29.55"
"5a1507cbf0ccd";"-3.79"
"5a15172d9c586";"-2.54"
"5a1546665f5b7";"-1.37"
"5a1669e573446";"0.00"
"5a16719a7906e";"88.41"
"5a16741f6fb1c";"87.23"
"563764cce62ce";"1.47"
"5a16864f395bf";"185.24"
"5a168aa5e1a44";"-0.34"
"5a169c9715fe3";"-3.39"
"5a169f1390aa7";"47.10"
"5a16a89938660";"0.00"
"5a16b51cd6d7e";"-1.03"
"4d6b7c4b966ed";"-2.05"
"5a16c733af583";"-0.68"
"5a16cb270b4f9";"22.99"
"5a17bd8ab8512";"70.51"
"5a17bf23eb328";"-4.53"
"5a17f82e10c2e";"82.28"
"5a17fa41d2388";"-2.93"
"5a181760da95f";"70.30"
"5762cdf2b8d85";"12.25"
"5a1ba64ce489f";"28.46"
"5332551ed97e2";"12.42"
"557c06d27c320";"39.32"
"5a190c2f2d0e9";"-0.66"
"5a1be8652dbe6";"-0.60"
"5a1bfedb71b95";"-0.49"
"5a1c0495bbf35";"-0.85"
"5a1c121acba01";"0.00"
"5a1cef700a01d";"-1.04"
"5a1cf5ec03317";"83.32"
"5a1d0c1b82243";"0.00"
"5a1d1818d854a";"39.04"
"5a1d1feba1504";"92.45"
"5a1d31d835490";"29.44"
"5a1d3d241e2cb";"97.58"
"5a1d66d848b15";"-7.45"
"5a1d2872ed7eb";"88.00"
"50b9b07f3950a";"11.78"
"5a1e4d5ccbcfd";"-1.91"
"59afc44b98c2e";"-0.29"
"5a1e703aed629";"15.03"
"5a1fdb2144943";"51.40"
"5a20f90cd5ae0";"-0.51"
"5a212bf20c61d";"92.24"
"5a2131b23b730";"0.00"
"5a214994d5230";"-0.08"
"5a214cac6563d";"3.95"
"5a214d546f173";"-0.14"
"5a21517d46e98";"14.00"
"5a222a52a2fc4";"2.80"
"5a1d7309263ab";"-0.32"
"59f04d4c8974a";"-2.90"
"5a22aecf38ca3";"16.81"
"5a2525a9773dc";"46.79"
"5a2527687d58b";"-0.21"
"5a252be8c51e2";"-0.73"
"5a253dcfcdf65";"-4.19"
"5a265b0cde19c";"-0.45"
"5a2679515ca8b";"-2.04"
"5a267a74e45a8";"-1.94"
"5a2680960e7fa";"217.44"
"5a26864235a9c";"33.92"
"5a268e3966fa2";"14.28"
"5a2694ea9a002";"-0.34"
"51223cb1653c8";"-1.77"
"5a277e3492c5e";"354.95"
"5a27940411902";"24.96"
"59154e1ef3bbe";"210.65"
"5a27ca7c6d76f";"-0.39"
"54434c906fd17";"-6.05"
"5a28e164011cd";"240.36"
"5a290f5234361";"-1.73"
"5481445dee122";"14.60"
"5a291deca4813";"-7.88"
"5a2922743eb26";"-0.71"
"560a712b1be7b";"0.55"
"5a29335753201";"6.42"
"55c4898605719";"27.44"
"5a2a2cfde1630";"2795.72"
"5a2a52db1ca3b";"-1.69"
"5a2a5412138c6";"-1.07"
"5a2a7ec12fc49";"1502.04"
"4d6b7892c65b0";"9.67"
"5999206224a11";"12.65"
"5a2d15d96c53f";"0.00"
"5a2e2749b7a2c";"0.43"
"59b81f038e021";"-0.40"
"5a2f7209974ac";"-0.26"
"5a2f72be76691";"0.00"
"5a141137770ea";"238.29"
"5a2fa257cb18c";"0.00"
"5a2fa39225344";"-0.93"
"5a2faa5aa78cb";"1.28"
"5a1129154ea46";"-2.07"
"5a2faefc77bbb";"-1.76"
"5a30e27e9feaf";"29.42"
"5a30fd090c22b";"-0.30"
"5a016cdae3a0e";"0.00"
"5a3227dc5d2c8";"0.52"
"5a322850108e7";"90.81"
"5a322e616df6d";"23.54"
"5a324d2b3f2d3";"87.30"
"5a324e3c1d351";"-0.81"
"5a32740d832ee";"-5.06"
"56af471c023ee";"0.61"
"5a339af75cdba";"0.00"
"5a37527b9054a";"14.50"
"5a375c38f22f3";"18.66"
"5a376a6f6644c";"-0.12"
"5a376c6918c48";"13.46"
"51c99d58af96d";"-0.04"
"5a32145149f67";"18.35"
"5a37a48601e90";"154.51"
"5a37b5bce79f9";"-1.16"
"5a38c77187c31";"-1.68"
"5a38d2a0cf460";"2783.26"
"5a38dfadd6516";"21.36"
"5a3919b30940e";"-0.24"
"59e5eeb17c484";"30.53"
"5a3a0eabd1a6b";"1302.88"
"5a3916cba7385";"0.00"
"5a3a31c4a8c98";"100.00"
"5a3a35f3ec6ca";"0.00"
"5a3a3cf599a6c";"17.92"
"5a3b40cbbe55c";"-0.24"
"5a3b47c4a883b";"14.16"
"5a3b4951d85e9";"42.54"
"5a3b8499be812";"197.91"
"595b8ad6de92a";"0.00"
"595a8d6c3da30";"-0.09"
"5a3ba5dc42b43";"96.09"
"5a3baa6b5459b";"18.35"
"5a3baee4ece18";"-0.31"
"5a3bb78aabcae";"0.00"
"5a3cb27ec27e1";"112.36"
"5a3cb2ece98b5";"4.93"
"5a3cbd31d2a86";"19.11"
"5a3cde656ef7a";"672.72"
"5a3ce32d68b9d";"-0.70"
"5a12d623de3ff";"-0.67"
"5a3d2745f08b7";"0.00"
"50e124aa12a14";"-2.46"
"57a5cb244d4ce";"96.56"
"5a0c87987f4ee";"0.00"
"5a4111efc84a5";"0.00"
"5a41f93c1a31c";"-2.16"
"5a41fdf2dde88";"52.27"
"583564a20cc3c";"0.00"
"5968b7cbd8b92";"-0.07"
"5a42235a52239";"0.00"
"5a42620319029";"0.00"
"5a438818b872b";"-0.06"
"5a438cb0c188e";"0.00"
"5a438fa434501";"0.00"
"5a43a00670947";"92.23"
"5a43b50c3f232";"18.72"
"5a4489f707a46";"1.48"
"558f8c4606013";"0.00"
"5785d4f6265fc";"18.16"
"5960ec655b272";"16.86"
"5a3cbfaeee389";"39.02"
"511000c4a5516";"-0.30"
"5a45ef8b97eaf";"-1.23"
"5a462310d7e30";"0.72"
"5a46262f7fc10";"-0.23"
"5a4629cc6d5bf";"-4.31"
"5a46303bda64c";"1.41"
"56ade90baec5f";"16.05"
"561206b027381";"0.00"
"5a4b4a8f44091";"8.83"
"5a4b66df63322";"958.45"
"5a4b6982747e5";"0.00"
"5a4b6c58c7709";"-0.82"
"5a4c6ba5ab80a";"29.85"
"5a4c87d5cfb85";"-4.06"
"546edd9f2dd4e";"49.63"
"5971abba9c696";"37.23"
"5a4cb16accbac";"12.21"
"575043b196785";"63.60"
"59d7212d78bee";"0.00"
"5964f5c4cc230";"-0.54"
"5a4ccb296da82";"314.76"
"5a4db9e056c8c";"50.60"
"5a4dbd3e06c80";"149.39"
"5a4dc954480c5";"0.00"
"5a4dcc27e01bb";"0.00"
"5a1d5ead845d3";"-1.00"
"5a4dd44c814c1";"-5.12"
"5a4de994b82a0";"221.74"
"5a4df2e50c833";"40.77"
"591455a2e7ff5";"33.73"
"5a4bc76c453b6";"824.32"
"5a4e006a2d35d";"-1.81"
"5a4e05f11a7f5";"186.16"
"5a4f4e6ed039c";"60.00"
"5a4a17da4fe50";"0.00"
"5a4f78bf78d19";"-0.17"
"570cb3e7c003a";"241.94"
"5a4db35374b2e";"37.09"
"5a507e65881af";"116.00"
"5a509281f3cca";"-0.76"
"5a5094a3f08e7";"100.00"
"5a509dcbc67c2";"0.00"
"599d1924b9f20";"0.74"
"5a5317fb37794";"0.00"
"5a3f5dd0ad22b";"-5.33"
"5a533db322c43";"83.50"
"5a507e13dd3be";"0.00"
"5a5350a703b36";"1.51"
"5a5351f8baba9";"110.99"
"5a5360550cfd6";"0.00"
"59beab30148b6";"26.69"
"4dff2257552d6";"0.00"
"56a07c2cc0fb5";"0.00"
"5a536dd89a7f1";"1318.63"
"5a53705922d05";"-4.64"
"5a545cb69fa73";"-1.71"
"5a54921e2174e";"1634.13"
"5a549c345127e";"-0.29"
"5a549ef1d9442";"796.62"
"58a2c961f0b55";"26.29"
"5a54a6af2de56";"6.62"
"5a54a94b20377";"0.99"
"5a54b16052a42";"-0.24"
"5a54b4663bfe2";"17.13"
"5a55b11fb65a8";"0.00"
"5a55c01a37ef9";"20.37"
"5a55ee8673257";"0.00"
"5a55f424cef02";"50.03"
"5a532c8568903";"2.00"
"5a571ce6b4bea";"0.96"
"5a573c915b113";"-0.39"
"54e7072e4f517";"7.11"
"5a57599441225";"0.00"
"5a575a5adc23b";"0.00"
"5a575ad60f4ed";"0.00"
"5a575b355f253";"0.00"
"5a575b997aa01";"0.00"
"52da9668acc85";"34.07"
"5459eabf1eaa0";"16.95"
"5a584e0f4fb25";"0.00"
"597d9a07e0710";"0.00"
"5a587b1768252";"0.00"
"5a587da5a3c37";"-0.40"
"5a5881a0176ce";"535.61"
"5a5888ce41b93";"189.70"
"5a58ba40c0a9c";"39.31"
"5a5c4dc4816c7";"8418.19"
"5a5c937ea55d1";"0.00"
"5a5c9a614b23b";"34.52"
"5a5c9bbfd623b";"-1.48"
"5a5c9ec38e9b0";"-0.13"
"5a5ca23667e08";"40.00"
"5a5cf1414226f";"0.00"
"5a5da3c14849a";"0.00"
"5a5da55b3adfd";"-0.36"
"5a5dca33c1fdd";"504.56"
"5a5dd4b35ba8e";"3092.95"
"5a5de9053865e";"409.02"
"5a5ed455407a9";"236.38"
"5a5eda58f2316";"0.00"
"5a5efbc033e98";"-1.34"
"5a5f1dd601412";"-6.01"
"5a5f37242269f";"0.00"
"5a5f387d24b1a";"-0.79"
"5a5f39a0ebf7f";"0.00"
"5a449801630fb";"135.81"
"5a5f4e11d8934";"-0.60"
"5a6040b12acf0";"-2.98"
"5a604bb79ccfe";"0.00"
"5a606df812de0";"0.00"
"5a607492bdb5c";"11.51"
"5a607b0e63d75";"3000.00"
"584116bdb53dc";"111.44"
"5a61ba5050cad";"2095.40"
"5a61bb030da50";"1500.00"
"5a61e3e20fd98";"0.00"
"520e232066926";"14.18"
"5a62d49e11534";"19.87"
"5996bcabbb781";"-0.15"
"5a63242e747f9";"11.82"
"5a6433d08a2cc";"0.00"
"520333c7f358a";"20.28"
"5a65d74e40fc2";"60.79"
"5a66acf4e54a2";"-5.64"
"598c4728d41f3";"47.29"
"5a66ce2c8c755";"-0.46"
"58005e3b9a8cf";"14.36"
"5a66dc2678ce4";"288.87"
"5a66e121b406b";"0.00"
"5a66e2af552dc";"0.00"
"5a66e3285f7cf";"0.00"
"5a66e8394509a";"182.43"
"570e1219c81a4";"0.00"
"5a6725b5ab398";"50.00"
"5a673490179ab";"9.35"
"554874c1197af";"0.00"
"5a68287930092";"-0.08"
"5a68695f7e9d1";"-0.16"
"55241e3f627d0";"0.00"
"5a45daf41cf67";"-0.28"
"5a6b24497dbb6";"17.59"
"4de5e67466d53";"-4.47"
"4da378b6c3c44";"50.00"
"5a6dad962c3d1";"-0.23"
"5a6eddd14ed58";"-3.12"
"5927d94528e26";"4020.63"
"5a6f016173939";"-0.52"
"5a4cff5145626";"-0.20"
"5a6f15b327fb1";"0.00"
"5a6f2aca10aff";"43.71"
"55bdb79f93bec";"2.14"
"5a6ffb968a906";"-0.01"
"5a70259601dae";"0.00"
"5a70678fb1f50";"0.00"
"5a706a44c086f";"90.86"
"5a706bea2806e";"-0.16"
"5a706ca33c111";"-0.33"
"5a70711e015d7";"0.00"
"5a70731edbbae";"-1.70"
"5a71551e1785e";"-4.02"
"57ca947ff3231";"-1.99"
"5a6ebda44607c";"11.00"
"5a7199c01619a";"-0.30"
"59e2f28918f13";"-0.19"
"5a72a560df424";"17.64"
"5a72b97315eb2";"0.00"
"5a72dcc459b23";"99.87"
"57bee7195babb";"300.00"
"5a7303e533ad7";"0.00"
"5a73ef6ee2117";"1454.00"
"5a7401df0b5ba";"75.34"
"4d6b7b5d08096";"3.39"
"5a7411d5c9431";"-3.64"
"5a741514bbd0a";"-0.34"
"59d71cf836035";"6.92"
"52d91aebd2419";"0.00"
"5208991fc3e66";"-0.06"
"5a742fdc9d9bc";"-2.20"
"5a7431145a0f7";"-0.94"
"5a7434122e0ba";"263.39"
"5a74551ca355e";"92.00"
"5a745594c1009";"0.00"
"5a7455e94e34d";"-9.48"
"5a745c46c1a49";"88.31"
"5a7528c7b1dde";"44.00"
"56836a0b56b1e";"0.00"
"5a77fc46f4212";"0.00"
"5a77fd07d91dc";"0.64"
"5a77fd994abff";"-0.31"
"5193792d51b95";"0.00"
"5a5647114baee";"-0.71"
"5530a115a5840";"-1.14"
"5a784959016f7";"0.00"
"5a784ae77ea1a";"16.32"
"5a79398ff3695";"-1.42"
"5a79499b07dd0";"-0.67"
"5a79546260280";"-0.54"
"5a795725d6140";"0.00"
"5a796f765b064";"0.00"
"562dc5e14a8d9";"-0.74"
"5a799d47c6c60";"83.83"
"553f4cead4e94";"26.87"
"5a79abd4b091a";"0.00"
"5a7a8d9e89c64";"1178.36"
"5a7aa33333def";"4.67"
"5a7aae077cd4c";"0.65"
"5a7ab5b0bb0fc";"-0.32"
"5a7af2d3ea5b7";"0.00"
"5a7af3412146c";"0.00"
"5a7af73882c4e";"1122.30"
"5a7be87887517";"-1.16"
"5a38d64e624c4";"-2.11"
"5a7bee01e3c74";"33.74"
"5a5f4099e3d0f";"4.55"
"5587125d66af1";"-0.40"
"5a7c14c56f480";"463.16"
"5a7c15c305f2b";"71.33"
"5a7c1ba7b18d4";"-1.35"
"5a7c1f8cc5206";"-0.14"
"5a7c21e479082";"0.00"
"5a7c3505f3a38";"-0.10"
"5a7c371788cd5";"0.00"
"5a5882f15a652";"0.00"
"5a7d29a66a4cf";"0.00"
"5a7d37fc38ae7";"-0.35"
"5a7d3c45e342a";"41.59"
"5a7d4a84ac584";"-3.89"
"5a7d4d1c57770";"-4.22"
"5a7d673be37a9";"180.62"
"5a7d6a499045b";"-0.51"
"5a7d6d4749998";"0.00"
"59f043a295dc0";"0.00"
"582309592b67f";"0.00"
"5a7d9eb81340e";"6.08"
"5a79acd96de3c";"3.00"
"5a7ed0c38a94b";"2225.03"
"5a8125ac5f611";"0.00"
"58c260dab1f1f";"-5.34"
"5a8134e83c87f";"-0.69"
"5a81435d9df9e";"0.00"
"5a814dff84f62";"30.00"
"5a8155e693057";"0.00"
"587a1ed64c3dc";"0.00"
"5a8172b0b6aff";"85.16"
"5a827af9c879b";"-7.55"
"5a828181473eb";"28.26"
"5a82a855a4090";"0.00"
"5a82bd5039fa5";"-0.31"
"5a82c6f35500f";"-1.06"
"5a55eb42868f1";"589.59"
"5a82d4ee75991";"-0.72"
"5a83fee04a190";"31.96"
"5933991ae7e1a";"0.00"
"5a851829f11b3";"0.00"
"5a8519d01a063";"-0.54"
"5a85333026795";"0.00"
"5a8536116c35b";"-0.70"
"5a85368c4508b";"-0.08"
"5a8537811f49b";"-1.91"
"5a8537f83dd4a";"0.00"
"5a8562b443ed3";"-0.41"
"5a8562d6d13f0";"1.85"
"5a856626bbb5a";"-0.27"
"51e1298b79727";"-0.54"
"5a2bcef1c4eca";"91.98"
"5a8590e9d36bc";"-0.56"
"5a8679a973f4c";"0.17"
"5a8683909b614";"5.45"
"5a86861579044";"339.00"
"5a86b4a90fcaf";"-1.22"
"5a86bce047fce";"10.86"
"5a86c608857a2";"5.53"
"5a86c89818723";"-3.04"
"5a4732ba0037c";"0.00"
"59ccc1dad606d";"248.22"
"5a87bbb0a193c";"0.00"
"5a87c3d077a67";"12.24"
"59ed4c54dbde3";"0.00"
"5a8a4c6e11d02";"28.61"
"5a8a75b8c13af";"0.00"
"5164a73791442";"-1.88"
"5a86cc37aa874";"-0.12"
"5a8a9ed964ae5";"-1.21"
"5a8aa04cd02e8";"11.09"
"5a47c5dc69f81";"-0.05"
"5a8aa9f946dda";"0.00"
"5a8ab4e191f68";"-0.43"
"5a70462064a07";"-3.10"
"5a8ac8055d4a6";"0.00"
"5a8bac7250d2f";"0.00"
"5a8bc1f3ecdf0";"72.91"
"5a8be1cd512b1";"124.00"
"5a8bf0c6761a8";"8.50"
"55814280f2f5e";"-0.55"
"5a8c170e976cb";"1500.00"
"5a8d057ad3f8b";"3.05"
"5a8d0a5932d12";"0.00"
"591ff0cab63ff";"6.59"
"5a8d4d553ef72";"-0.58"
"5a8c6351d8546";"0.00"
"5a8545b254dbb";"1.51"
"5a8d592146560";"-0.08"
"5a7c1f061a179";"0.00"
"5a8e573882ba0";"0.00"
"5a8eb7a311e26";"0.00"
"5a7aa64e0a0f0";"0.00"
"5a8ebc3d9caba";"-0.52"
"5a8feaf7dd344";"-3.24"
"5a8fed869d88a";"-0.25"
"5a91031401531";"15.00"
"53ea599341eb0";"0.00"
"5a93a76acdc09";"50.00"
"52d8017c8a2cf";"0.00"
"5a94dba88f115";"940.66"
"5a94f5eb289c0";"-3.54"
"599dcd287c8cf";"1242.92"
"5a94ffab37f83";"-0.34"
"59bcb70165323";"16.31"
"5a950260070ce";"13.79"
"5a9503bab027e";"-0.34"
"5a951d0943af8";"-0.18"
"5a954618e4276";"-4.55"
"5a96426f1832e";"-0.09"
"5a9657ab9a398";"130.59"
"5a96632a01b53";"36.74"
"5a96670934018";"100.00"
"5a96935cd92ce";"0.00"
"5a978f7919efd";"0.00"
"59a53cd9cac0c";"0.77"
"5a97b2dfbf222";"988.64"
"5a97d2ef3e5e7";"0.00"
"5a97d4112ad64";"0.00"
"5a97ee5e7c503";"0.00"
"5a97f5be488e2";"0.00"
"5a97f783b1717";"0.00"
"5a97f96ac579c";"0.00"
"5a97f9d5e7106";"39.89"
"5a97fba10e849";"-0.95"
"5a981180aae95";"0.00"
"5a9a301a5cc61";"250.00"
"5a9a35b07da1f";"26.81"
"5a9a37860ba5d";"-0.31"
"5a9ce9c6440ad";"0.00"
"5a9d01742affc";"-0.46"
"5a9d054546bb6";"-7.77"
"5a9d17355b40c";"78.60"
"5a9d190b9bcda";"-3.42"
"5a9d25957ade8";"555.79"
"5a928eab9491e";"-0.09"
"5a9d36d5345ba";"-0.04"
"5a9e216293d0f";"44.00"
"5a9e25953c455";"282.20"
"5a9e38eec7743";"-1.16"
"5971c87763cd3";"81.61"
"5a9e3f6141676";"-0.23"
"57ed533be39ae";"42.35"
"5a9e5c3e74b95";"24.02"
"53b02b16504be";"0.00"
"5a9e7ba0efe04";"-1.84"
"5a9f78633c2e8";"6.59"
"5a9f93081b8ee";"9.19"
"5a9fa21a5f848";"85.00"
"59bd480b7ca97";"0.00"
"5a9fb0bfbeca5";"-1.67"
"5a9fb9a3db94b";"0.00"
"5a9fc04f313c5";"85.60"
"524e4f5b50db1";"0.00"
"5a9fc40b3d12b";"-0.18"
"5a9fde3c291ea";"-2.58"
"5aa0d00c69dab";"250.00"
"5aa0d128a1e2c";"-1.07"
"51499ab67a670";"0.00"
"5aa0e1fc2ceef";"248.91"
"5aa0f64e266bc";"0.00"
"5aa0f6ffa56d1";"0.00"
"5aa0f8047edb9";"0.00"
"5aa0f87cb8603";"0.00"
"5aa10923e40c9";"584.17"
