user_id,dvJun13,S30d_events,S30d_totalsessiontime,S30d_sessioncount,S30d_propertiesviewed,S30d_distinctpropertiesviewed,S30d_Saleviews,S30d_Rentviews,S30d_Otherviews,S30d_distinctlocalitiesviewed,S30d_distinctcitiesviewed,S30d_pricevariance,SMax_property,SMax_city_name,SMax_subcategory_name,SMax_source,SMax_utm_traffic_source,SMax_price,SMax_Area_Sq_Feet,R30d_responses,R30d_propertiesresponded,R30d_distinctpropertiesresponded,R30d_Saleresponses,R30d_Rentresponses,R30d_Otherresponses,R30d_distinctlocalitiesresponded,R30d_distinctcitiesresponded,R30d_pricevariance,R30d_Projectresponses,RMax_property,RMax_city_name,RMax_subcategory_name,RMax_source,RMax_utm_traffic_source,RMax_price,RMax_Area_Sq_Feet,S30d_seriousness,S30d_Saleseriousness,S30d_avgsessiontime,S30d_distinctpropertiesviewedRatio,SMax_priceperSqft,R30d_Saleseriousness,R30d_distinctpropertiesrespondedRatio,RMax_priceperSqft
146233458,1,6,4.125216667,2,6,2,6,0,0,2,1,0,Quikr,ROI,Apartment_Sale,msite,Alerts,1,1,2,2,2,2,0,0,2,1,0,0,Quikr,ROI,Apartment_Sale,desktop,Alerts,1,3,0.114589352,1,2.062608333,0.333333333,1,1,1,0.333333333
34773382,1,1,0,1,0,0,1,0,0,0,1,,Quikr,Mumbai_MMR,Apartment_Sale,msite,Internal,4,4,1,0,0,1,0,0,0,1,,1,Quikr,Mumbai_MMR,Apartment_Sale,msite,Internal,4,4,,1,0,,1,1,,1
157991311,1,3,1.080166667,1,3,1,3,0,0,1,1,0,Quikr,ROI,Plot_Sale,desktop,OtherPaid,1,2,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Plot_Sale,desktop,Organic,1,2,0.120018519,1,1.080166667,0.333333333,0.5,1,1,0.5
153296635,1,17,12.12831667,7,11,6,11,0,6,3,2,1.845588235,Commonfloor,Delhi_NCR,Plot_Sale,msite,Alerts,1,4,6,0,0,0,0,6,0,1,0,1,Commonfloor,ROI,Others,msite,Alerts,4,4,0.100234022,1,1.732616667,0.545454545,0.25,,,1
157676755,1,17,5.044483333,5,15,4,17,0,0,4,1,0.992647059,Quikr,Mumbai_MMR,Apartment_Sale,msite,SMS,1,1,5,3,1,5,0,0,1,1,2.7,2,Quikr,Mumbai_MMR,Apartment_Sale,msite,SMS,1,1,0.022419926,1,1.008896667,0.266666667,1,1,0.333333333,1
154044119,1,20,23.5191,1,20,6,20,0,0,6,1,0,Quikr,ROI,Apartment_Sale,msite,OtherPaid,1,1,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Apartment_Sale,msite,OtherPaid,1,1,0.05879775,1,23.5191,0.3,1,1,1,1
154517371,1,4,5.112316667,1,4,2,4,0,0,2,1,0,Quikr,Hyderabad,Plot_Sale,desktop,OtherPaid,1,4,1,1,1,1,0,0,1,1,,0,Quikr,Hyderabad,Plot_Sale,desktop,OtherPaid,1,4,0.319519792,1,5.112316667,0.5,0.25,1,1,0.25
154491794,1,1,0,1,0,0,1,0,0,0,1,,Quikr,Delhi_NCR,Apartment_Sale,msite,SEM,4,4,1,0,0,1,0,0,0,1,,1,Quikr,Delhi_NCR,Apartment_Sale,msite,SEM,4,4,,1,0,,1,1,,1
148821926,1,4,2.6046,1,4,2,4,0,0,2,1,0,Quikr,Delhi_NCR,Plot_Sale,msite,Alerts,1,1,1,1,1,1,0,0,1,1,,0,Quikr,Delhi_NCR,Plot_Sale,msite,Alerts,1,1,0.1627875,1,2.6046,0.5,1,1,1,1
155175573,1,4,24.99191667,1,4,2,4,0,0,0,1,0,Quikr,ROI,Plot_Sale,msite,Organic,4,4,3,3,2,3,0,0,0,1,0,0,Quikr,ROI,Plot_Sale,msite,Organic,4,4,1.561994792,1,24.99191667,0.5,1,1,0.666666667,1
156566574,1,8,31.3285,1,8,3,8,0,0,1,1,0.553571429,Quikr,Chennai,Villa_Sale,msite,OtherPaid,1,3,1,1,1,1,0,0,1,1,,0,Quikr,Chennai,Villa_Sale,msite,SEM,1,3,0.489507813,1,31.3285,0.375,0.333333333,1,1,0.333333333
145866747,1,2,0.9649,1,2,1,2,0,0,1,1,0,Quikr,Bangalore,Plot_Sale,msite,Direct,2,3,1,1,1,1,0,0,1,1,,0,Quikr,Bangalore,Plot_Sale,msite,Direct,2,3,0.241225,1,0.9649,0.5,0.666666667,1,1,0.666666667
149157670,1,10,7.122483333,1,10,4,9,0,1,1,1,0,Quikr,ROI,Apartment_Sale,msite,OtherPaid,1,2,3,3,1,3,0,0,1,1,0,0,Quikr,ROI,Apartment_Sale,msite,Direct,1,2,0.071224833,1,7.122483333,0.4,0.5,1,0.333333333,0.5
157589766,1,7,4.6948,1,7,4,7,0,0,3,1,0,Quikr,ROI,Apartment_Sale,,OtherPaid,1,1,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Apartment_Sale,,Direct,1,1,0.095812245,1,4.6948,0.571428571,1,1,1,1
129824939,1,4,9.990366667,1,3,2,4,0,0,2,1,2.25,Quikr,Delhi_NCR,Plot_Sale,msite,OtherPaid,1,2,1,1,1,1,0,0,1,1,,0,Quikr,Delhi_NCR,Plot_Sale,msite,Organic,1,2,1.110040741,1,9.990366667,0.666666667,0.5,1,1,0.5
154045492,1,5,1.7278,2,5,4,4,1,0,2,2,0,Quikr,ROI,Plot_Sale,msite,OtherPaid,1,4,,,,,,,,,,,,,,,,,,0.069112,0.8,0.8639,0.8,0.25,,,
108703134,1,2,3.5738,1,2,1,2,0,0,1,1,0,Quikr,Hyderabad,Commercial_Sale,msite,Referral,1,1,1,1,1,1,0,0,1,1,,0,Quikr,Hyderabad,Commercial_Sale,msite,Referral,1,1,0.89345,1,3.5738,0.5,1,1,1,1
129634372,1,4,1.868933333,1,4,1,4,0,0,1,2,2.25,Quikr,Pune,Plot_Sale,desktop,Referral,1,4,2,2,1,2,0,0,1,2,4.5,0,Quikr,ROI,Plot_Sale,desktop,Referral,1,4,0.116808333,1,1.868933333,0.25,0.25,1,0.5,0.25
133810049,1,9,5.474566667,2,8,6,8,0,1,4,1,1.027777778,Quikr,ROI,Apartment_Sale,desktop,OtherPaid,1,3,2,1,1,1,0,1,1,1,4.5,1,Quikr,ROI,Others,desktop,Direct,4,3,0.085540104,1,2.737283333,0.75,0.333333333,1,1,1.333333333
120700529,1,1,0,1,1,1,1,0,0,1,1,,Quikr,ROI,Apartment_Sale,msite,Alerts,2,3,,,,,,,,,,,,,,,,,,0,1,0,1,0.666666667,,,
156054906,1,5,2.714883333,1,5,1,5,0,0,1,1,0,Quikr,ROI,Villa_Sale,,Internal,1,4,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Villa_Sale,,Internal,1,4,0.108595333,1,2.714883333,0.2,0.25,1,1,0.25
155748231,1,39,20.35145,3,39,11,39,0,0,5,1,0,Quikr,Pune,Apartment_Sale,msite,Alerts,1,1,10,10,7,10,0,0,3,1,0,0,Quikr,Pune,Apartment_Sale,msite,Internal,1,1,0.013380309,1,6.783816667,0.282051282,1,1,0.7,1
147926151,1,4,18.70815,1,4,3,4,0,0,2,1,0.25,Quikr,ROI,Apartment_Sale,desktop,OtherPaid,1,2,,,,,,,,,,,,,,,,,,1.169259375,1,18.70815,0.75,0.5,,,
111058624,1,11,4.104,1,11,4,11,0,0,3,1,0,Quikr,ROI,Villa_Sale,,OtherPaid,1,4,3,3,1,3,0,0,1,1,0,0,Quikr,ROI,Villa_Sale,,Direct,1,4,0.033917355,1,4.104,0.363636364,0.25,1,0.333333333,0.25
127193340,1,11,7.050016667,2,8,3,8,0,3,1,1,2.290909091,Quikr,ROI,Apartment_Sale,msite,OtherPaid,1,1,4,1,1,1,0,3,0,1,0,3,Quikr,ROI,Others,msite,Organic,4,4,0.11015651,1,3.525008333,0.375,1,1,1,1
8105231,1,7,13.46123333,1,7,3,7,0,0,3,1,0,Quikr,ROI,Villa_Sale,desktop,OtherPaid,1,3,3,3,2,3,0,0,2,1,0,0,Quikr,ROI,Villa_Sale,desktop,Organic,1,3,0.274719048,1,13.46123333,0.428571429,0.333333333,1,0.666666667,0.333333333
154728507,1,1,0,1,0,0,0,0,1,0,1,,Quikr,Chennai,Others,,Direct,4,4,1,0,0,0,0,1,0,1,,1,Quikr,Chennai,Others,,Direct,4,4,,,0,,1,,,1
155591524,1,6,4.973983333,1,4,1,6,0,0,1,1,1.066666667,Quikr,Chennai,Villa_Sale,,SMS,2,3,4,2,1,4,0,0,1,1,1.333333333,2,Quikr,Chennai,Villa_Sale,,SMS,4,4,0.310873958,1,4.973983333,0.25,0.666666667,1,0.5,1
157246758,1,34,15.60916667,6,34,10,34,0,0,2,1,0.168449198,Quikr,Mumbai_MMR,Apartment_Sale,desktop,Alerts,1,1,17,17,10,17,0,0,2,1,0.154411765,0,Quikr,Mumbai_MMR,Apartment_Sale,desktop,Alerts,1,1,0.013502739,1,2.601527778,0.294117647,1,1,0.588235294,1
146550165,1,2,1.286733333,1,2,1,2,0,0,1,1,0,Quikr,ROI,Plot_Sale,msite,Organic,1,4,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Plot_Sale,msite,Organic,1,4,0.321683333,1,1.286733333,0.5,0.25,1,1,0.25
157478481,1,10,7.73335,1,10,4,10,0,0,4,1,0,Quikr,Delhi_NCR,Plot_Sale,,SEM,1,2,3,3,3,3,0,0,3,1,0,0,Quikr,Delhi_NCR,Plot_Sale,,SEM,1,2,0.0773335,1,7.73335,0.4,0.5,1,1,0.5
3237659,1,9,14.62073333,2,9,6,9,0,0,5,1,0,Quikr,Mumbai_MMR,Apartment_Sale,desktop,Alerts,1,1,,,,,,,,,,,,,,,,,,0.180502881,1,7.310366667,0.666666667,1,,,
53435778,1,1,54.11666667,12,42,34,11,31,0,23,2,0.625609756,Quikr,Kolkata,Commercial_Rent,app,OtherPaid,1,1,1,1,1,1,0,0,0,1,,0,Quikr,ROI,Apartment_Sale,msite,Alerts,4,4,0.030678382,0.261904762,4.509722222,0.80952381,1,1,1,1
12624057,1,39,37.2633,7,38,17,39,0,0,10,1,0.365721997,Commonfloor,ROI,Villa_Sale,msite,CF,2,4,10,9,5,10,0,0,3,1,0.9,1,Quikr,ROI,Villa_Sale,msite,Internal,1,4,0.025805609,1,5.323328571,0.447368421,0.5,1,0.555555556,0.25
139660611,1,4,1.5756,1,4,1,4,0,0,1,1,0,Quikr,ROI,Commercial_Sale,desktop,OtherPaid,1,1,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Commercial_Sale,desktop,Organic,1,1,0.098475,1,1.5756,0.25,1,1,1,1
153569526,1,11,2.6519,1,11,1,11,0,0,1,1,0,Quikr,Pune,Plot_Sale,msite,Organic,1,2,4,4,1,4,0,0,1,1,0,0,Quikr,Pune,Plot_Sale,msite,Organic,1,2,0.021916529,1,2.6519,0.090909091,0.5,1,0.25,0.5
104226626,1,32,72.05708333,5,32,21,24,0,8,4,2,0.899193548,Quikr,ROI,Villa_Sale,msite,Alerts,4,4,22,22,18,19,0,3,1,2,0.181818182,0,Quikr,ROI,Villa_Sale,msite,Alerts,4,4,0.070368245,1,14.41141667,0.65625,1,1,0.818181818,1
157264948,1,1,0,1,0,0,0,0,1,0,1,,Quikr,Mumbai_MMR,Others,desktop,Organic,4,4,1,0,0,0,0,1,0,1,,1,Quikr,Mumbai_MMR,Others,desktop,Organic,4,4,,,0,,1,,,1
157592378,1,10,8.399283333,1,10,4,10,0,0,3,1,0,Quikr,ROI,Plot_Sale,,Organic,1,4,4,4,4,4,0,0,3,1,0,0,Quikr,ROI,Plot_Sale,,Organic,1,4,0.083992833,1,8.399283333,0.4,0.25,1,1,0.25
157543574,1,9,9.062966667,1,7,2,9,0,0,2,1,1.75,Quikr,ROI,Apartment_Sale,msite,OtherPaid,1,1,2,1,1,2,0,0,1,1,4.5,1,Quikr,ROI,Apartment_Sale,,Organic,4,1,0.184958503,1,9.062966667,0.285714286,1,1,1,4
157923190,1,2,1.094616667,1,2,1,2,0,0,1,1,0,Quikr,ROI,Villa_Sale,msite,Organic,1,1,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Villa_Sale,msite,Organic,1,1,0.273654167,1,1.094616667,0.5,1,1,1,1
155751852,1,42,44.36648333,2,42,3,42,0,0,2,1,1.421602787,Quikr,ROI,Apartment_Sale,msite,OtherPaid,1,4,7,7,2,7,0,0,1,1,2.571428571,0,Quikr,ROI,Apartment_Sale,msite,Internal,1,4,0.025151068,1,22.18324167,0.071428571,0.25,1,0.285714286,0.25
157304092,1,32,70.2626,1,32,14,32,0,0,8,1,0.64516129,Quikr,ROI,Plot_Sale,,OtherPaid,1,4,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Plot_Sale,,Organic,1,1,0.06861582,1,70.2626,0.4375,0.25,1,1,1
156935785,1,5,5.197833333,2,2,2,3,0,2,2,1,2.7,Quikr,Mumbai_MMR,Apartment_Sale,msite,SEM,4,4,1,0,0,0,0,1,0,1,,1,Quikr,Mumbai_MMR,Others,msite,SEM,4,4,1.299458333,1,2.598916667,1,1,,,1
129354270,1,4,6.933233333,1,4,1,4,0,0,1,1,0,Commonfloor,ROI,Plot_Sale,qh,CF,1,3,1,1,1,1,0,0,1,1,,0,Commonfloor,ROI,Plot_Sale,qh,Organic,1,3,0.433327083,1,6.933233333,0.25,0.333333333,1,1,0.333333333
125476993,1,12,19.58733333,1,11,4,4,7,1,3,2,0.75,Quikr,Pune,Apartment_Rent,msite,OtherPaid,1,2,5,5,4,2,3,0,3,2,0,0,Quikr,Pune,Apartment_Rent,msite,Direct,1,2,0.161878788,0.363636364,19.58733333,0.363636364,0.5,0.4,0.8,0.5
157675618,1,6,11.36996667,1,4,1,4,0,2,1,1,2.4,Quikr,ROI,Plot_Sale,msite,OtherPaid,1,4,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Plot_Sale,msite,Internal,1,4,0.710622917,1,11.36996667,0.25,0.25,1,1,0.25
116769051,1,10,3.748416667,2,10,3,10,0,0,0,1,0,Quikr,ROI,Villa_Sale,msite,Organic,4,4,6,6,3,6,0,0,0,1,0,0,Quikr,ROI,Villa_Sale,msite,Organic,4,4,0.037484167,1,1.874208333,0.3,1,1,0.5,1
156437408,1,2,3.63645,1,2,1,2,0,0,1,1,0,Commonfloor,Mumbai_MMR,Plot_Sale,desktop,Organic,1,2,1,1,1,1,0,0,1,1,,0,Quikr,Mumbai_MMR,Plot_Sale,desktop,Organic,1,2,0.9091125,1,3.63645,0.5,0.5,1,1,0.5
147576103,1,10,10.86446667,1,10,2,10,0,0,1,1,0,Quikr,Kolkata,Apartment_Sale,,SMS,1,1,3,3,1,3,0,0,1,1,0,0,Quikr,Kolkata,Apartment_Sale,,SMS,1,1,0.108644667,1,10.86446667,0.2,1,1,0.333333333,1
108295388,1,10,2.609966667,1,10,2,10,0,0,2,1,2.1,Quikr,ROI,Plot_Sale,,Organic,4,3,4,4,2,4,0,0,2,1,2.25,0,Quikr,ROI,Plot_Sale,,Organic,4,3,0.026099667,1,2.609966667,0.2,1.333333333,1,0.5,1.333333333
137788869,1,10,8.0191,3,10,6,10,0,0,3,1,0.9,Quikr,Mumbai_MMR,Plot_Sale,,OtherPaid,1,2,2,2,2,2,0,0,2,1,0,0,Quikr,Mumbai_MMR,Plot_Sale,,Alerts,1,2,0.080191,1,2.673033333,0.6,0.5,1,1,0.5
147619304,1,2,0.445333333,1,2,1,2,0,0,1,1,0,Quikr,Hyderabad,Villa_Sale,msite,SMS,1,1,2,2,1,2,0,0,1,1,0,0,Quikr,Hyderabad,Villa_Sale,msite,SMS,1,1,0.111333333,1,0.445333333,0.5,1,1,0.5,1
157077384,1,27,48.13825,3,26,15,26,0,1,12,1,0.720797721,Quikr,Delhi_NCR,Apartment_Sale,,OtherPaid,1,1,3,2,2,2,0,1,2,1,2.333333333,1,Quikr,Delhi_NCR,Others,,Organic,3,1,0.071210429,1,16.04608333,0.576923077,1,1,1,3
155931014,1,8,12.31276667,1,8,4,8,0,0,2,1,1.125,Quikr,ROI,Plot_Sale,desktop,OtherPaid,1,2,2,2,1,2,0,0,1,1,4.5,0,Quikr,ROI,Plot_Sale,desktop,Organic,4,4,0.192386979,1,12.31276667,0.5,0.5,1,0.5,1
155664467,1,2,0,2,2,2,2,0,0,2,1,0,Quikr,ROI,Apartment_Sale,desktop,OtherPaid,1,2,,,,,,,,,,,,,,,,,,0,1,0,1,0.5,,,
154947008,1,1,0,1,1,1,1,0,0,0,1,,Quikr,ROI,Apartment_Sale,msite,Organic,4,4,1,1,1,1,0,0,0,1,,0,Quikr,ROI,Apartment_Sale,msite,Organic,4,4,0,1,0,1,1,1,1,1
153916780,1,3,1.979716667,1,3,1,3,0,0,1,1,0,Quikr,Pune,Apartment_Sale,,SMS,1,1,1,1,1,1,0,0,1,1,,0,Quikr,Pune,Apartment_Sale,,SMS,1,1,0.219968519,1,1.979716667,0.333333333,1,1,1,1
150277830,1,29,7.748116667,9,29,10,29,0,0,8,2,0,Quikr,Hyderabad,Apartment_Sale,msite,OtherPaid,1,1,1,1,1,1,0,0,1,1,,0,Quikr,Hyderabad,Apartment_Sale,msite,Internal,1,1,0.009212981,1,0.860901852,0.344827586,1,1,1,1
157511534,1,6,27.01871667,2,4,1,6,0,0,1,1,0.266666667,Quikr,Pune,Apartment_Sale,,OtherPaid,3,3,2,0,0,2,0,0,0,1,0,2,Quikr,Pune,Apartment_Sale,,Internal,4,4,1.688669792,1,13.50935833,0.25,1,1,,1
141104442,1,5,1.14385,1,5,1,5,0,0,1,1,0,Quikr,Delhi_NCR,Commercial_Sale,desktop,Referral,1,,2,2,1,2,0,0,1,1,0,0,Quikr,Delhi_NCR,Commercial_Sale,desktop,Referral,1,,0.045754,1,1.14385,0.2,,1,0.5,
154146571,1,3,0.821666667,2,3,3,3,0,0,3,1,0,Quikr,ROI,Apartment_Sale,desktop,OtherPaid,1,2,,,,,,,,,,,,,,,,,,0.091296296,1,0.410833333,1,0.5,,,
142353716,1,17,6.694166667,1,17,3,17,0,0,1,1,0,Quikr,ROI,Apartment_Sale,,OtherPaid,1,3,5,5,2,5,0,0,1,1,0,0,Quikr,ROI,Apartment_Sale,,Internal,1,3,0.023163206,1,6.694166667,0.176470588,0.333333333,1,0.4,0.333333333
157398172,1,30,46.85756667,5,33,13,33,0,0,6,1,0,Quikr,Pune,Apartment_Sale,msite,OtherPaid,1,1,1,1,1,1,0,0,1,1,,0,Quikr,Pune,Apartment_Sale,msite,SEM,1,1,0.043028069,1,9.371513333,0.393939394,1,1,1,1
156494572,1,6,4.910883333,2,6,2,6,0,0,2,1,0,Commonfloor,ROI,Apartment_Sale,msite,CF,1,3,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Apartment_Sale,msite,Internal,1,3,0.136413426,1,2.455441667,0.333333333,0.333333333,1,1,0.333333333
158064901,1,16,8.775916667,1,16,6,16,0,0,4,1,0,Quikr,Hyderabad,Apartment_Sale,msite,OtherPaid,1,2,2,2,2,2,0,0,2,1,0,0,Quikr,Hyderabad,Apartment_Sale,msite,Internal,1,2,0.034280924,1,8.775916667,0.375,0.5,1,1,0.5
133785819,1,22,6.65565,5,20,7,13,0,9,1,2,2.337662338,Quikr,Delhi_NCR,Plot_Sale,desktop,Organic,1,4,11,9,5,5,0,6,1,2,2.290909091,2,Quikr,ROI,Others,desktop,Organic,4,4,0.016639125,1,1.33113,0.35,0.25,1,0.555555556,1
23319119,1,6,19.85981667,1,3,2,6,0,0,1,1,2.7,Quikr,Pune,Apartment_Sale,msite,OtherPaid,4,1,2,1,1,2,0,0,1,1,4.5,1,Quikr,Pune,Apartment_Sale,msite,SMS,1,1,2.206646296,1,19.85981667,0.666666667,4,1,1,1
155752550,1,8,4.315516667,6,9,4,9,0,0,2,1,0,Quikr,ROI,Apartment_Sale,msite,Alerts,1,1,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Apartment_Sale,msite,Alerts,1,1,0.053277984,1,0.719252778,0.444444444,1,1,1,1
147157711,1,10,7.367716667,1,10,4,10,0,0,4,1,0,Quikr,Bangalore,Plot_Sale,msite,OtherPaid,1,3,2,2,1,2,0,0,1,1,0,0,Quikr,Bangalore,Plot_Sale,msite,OtherPaid,1,3,0.073677167,1,7.367716667,0.4,0.333333333,1,0.5,0.333333333
157531402,1,13,29.48228333,2,13,6,13,0,0,3,1,0,Quikr,Bangalore,Apartment_Sale,msite,OtherPaid,2,2,1,1,1,1,0,0,1,1,,0,Quikr,Bangalore,Apartment_Sale,,Organic,2,2,0.174451381,1,14.74114167,0.461538462,1,1,1,1
156148972,1,3,32.32803333,1,2,1,3,0,0,1,1,1.333333333,Quikr,ROI,Apartment_Sale,desktop,OtherPaid,2,2,1,0,0,1,0,0,0,1,,1,Quikr,ROI,Apartment_Sale,desktop,Organic,4,4,8.082008333,1,32.32803333,0.5,1,1,,1
4216496,1,28,142.9317167,1,28,23,4,24,0,6,1,0.638888889,Quikr,Hyderabad,Apartment_Rent,desktop,OtherPaid,1,3,,,,,,,,,,,,,,,,,,0.182310863,0.142857143,142.9317167,0.821428571,0.333333333,,,
118452709,1,7,8.0864,2,5,1,7,0,0,1,1,2.142857143,Quikr,ROI,Apartment_Sale,msite,OtherPaid,1,3,1,0,0,1,0,0,0,1,,1,Quikr,ROI,Apartment_Sale,msite,Internal,4,4,0.323456,1,4.0432,0.2,0.333333333,1,,1
157050737,1,12,20.80235,2,12,6,12,0,0,3,1,0,Quikr,Hyderabad,Plot_Sale,msite,SMS,1,4,2,2,2,2,0,0,1,1,0,0,Quikr,Hyderabad,Plot_Sale,msite,SMS,1,4,0.144460764,1,10.401175,0.5,0.25,1,1,0.25
48671973,1,34,59.92095,2,34,14,34,0,0,4,1,0,Quikr,Mumbai_MMR,Apartment_Sale,msite,OtherPaid,1,1,3,3,2,3,0,0,2,1,0,0,Quikr,Mumbai_MMR,Apartment_Sale,msite,OtherPaid,1,1,0.051834732,1,29.960475,0.411764706,1,1,0.666666667,1
103291367,1,15,18.69841667,2,15,5,15,0,0,4,1,0,Quikr,ROI,Plot_Sale,msite,OtherPaid,1,3,3,3,1,3,0,0,1,1,0,0,Quikr,ROI,Plot_Sale,msite,OtherPaid,1,3,0.083104074,1,9.349208333,0.333333333,0.333333333,1,0.333333333,0.333333333
155140856,1,7,34.91028333,1,7,5,7,0,0,4,2,1.285714286,Quikr,Delhi_NCR,Plot_Sale,desktop,OtherPaid,1,1,2,2,1,2,0,0,1,2,4.5,0,Quikr,Delhi_NCR,Plot_Sale,desktop,Organic,1,4,0.712454762,1,34.91028333,0.714285714,1,1,0.5,0.25
137265269,1,14,6.11515,4,14,7,14,0,0,4,1,0,Quikr,Mumbai_MMR,Apartment_Sale,,Alerts,1,1,4,4,3,4,0,0,2,1,0,0,Quikr,Mumbai_MMR,Apartment_Sale,,Alerts,1,1,0.031199745,1,1.5287875,0.5,1,1,0.75,1
157914387,1,6,5.310366667,1,6,2,6,0,0,2,1,0,Quikr,ROI,Apartment_Sale,msite,OtherPaid,1,1,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Apartment_Sale,msite,Internal,1,1,0.147510185,1,5.310366667,0.333333333,1,1,1,1
145036390,1,42,49.37465,2,42,32,28,13,1,23,1,0.62485482,Quikr,ROI,Apartment_Sale,msite,OtherPaid,1,1,2,2,1,2,0,0,1,1,4.5,0,Quikr,ROI,Apartment_Sale,msite,Internal,4,1,0.027990164,0.682926829,24.687325,0.761904762,1,1,0.5,4
1371700,1,3,1.693116667,2,3,2,1,2,0,2,2,0,Quikr,Delhi_NCR,Commercial_Rent,desktop,OtherPaid,1,1,,,,,,,,,,,,,,,,,,0.188124074,0.333333333,0.846558333,0.666666667,1,,,
12517000,1,9,28.18883333,1,2,2,6,0,3,1,1,1.75,Quikr,ROI,Apartment_Sale,desktop,Organic,4,4,5,2,2,4,0,1,1,1,2.7,3,Quikr,ROI,Apartment_Sale,desktop,Organic,4,4,7.047208333,1,28.18883333,1,1,1,1,1
155190376,1,10,36.3482,2,10,3,10,0,0,2,2,2.4,Quikr,Delhi_NCR,Apartment_Sale,desktop,Alerts,1,1,4,4,1,4,0,0,1,2,3,0,Quikr,Delhi_NCR,Apartment_Sale,desktop,Alerts,4,1,0.363482,1,18.1741,0.3,1,1,0.25,4
158035520,1,1,0,1,0,0,0,0,1,0,1,,Quikr,Delhi_NCR,Others,msite,SEM,4,4,1,0,0,0,0,1,0,1,,1,Quikr,Delhi_NCR,Others,msite,SEM,4,4,,,0,,1,,,1
149682753,1,4,10.82573333,1,3,1,3,0,1,1,1,1,Quikr,ROI,Apartment_Sale,desktop,OtherPaid,2,3,2,2,1,2,0,0,1,1,0,0,Quikr,ROI,Apartment_Sale,desktop,Organic,2,3,1.202859259,1,10.82573333,0.333333333,0.666666667,1,0.5,0.666666667
133117655,1,5,21.537,1,5,5,5,0,0,2,1,0,Quikr,ROI,Apartment_Sale,desktop,OtherPaid,1,1,,,,,,,,,,,,,,,,,,0.86148,1,21.537,1,1,,,
157161529,1,6,10.5144,1,6,1,6,0,0,1,1,0,Quikr,ROI,Plot_Sale,msite,OtherPaid,1,2,2,2,1,2,0,0,1,1,0,0,Quikr,ROI,Plot_Sale,msite,Internal,1,2,0.292066667,1,10.5144,0.166666667,0.5,1,0.5,0.5
156521302,1,16,28.22826667,1,16,9,16,0,0,5,1,0.2625,Commonfloor,ROI,Apartment_Sale,msite,CF,2,3,1,1,1,1,0,0,1,1,,0,Quikr,ROI,Apartment_Sale,msite,Direct,2,3,0.110266667,1,28.22826667,0.5625,0.666666667,1,1,0.666666667
148845663,1,4,0.66565,4,5,5,1,4,0,4,1,0.2,Quikr,ROI,Villa_Rent,msite,Alerts,1,3,1,1,1,0,1,0,1,1,,0,Quikr,ROI,Villa_Rent,app,OtherPaid,1,4,0.026626,0.2,0.1664125,1,0.333333333,0,1,0.25
157888969,1,3,0.279033333,2,0,0,3,0,0,0,1,0,Quikr,Bangalore,Apartment_Sale,msite,Internal,4,4,3,0,0,3,0,0,0,1,0,3,Quikr,Bangalore,Apartment_Sale,msite,Internal,4,4,,1,0.139516667,,1,1,,1
141847454,1,35,47.56781667,7,35,13,35,0,0,3,1,0,Quikr,Delhi_NCR,Villa_Sale,msite,Alerts,1,2,,,,,,,,,,,,,,,,,,0.038830871,1,6.795402381,0.371428571,0.5,,,
157467756,1,8,2.54055,2,8,1,8,0,0,1,1,0,Quikr,ROI,Villa_Sale,msite,Referral,3,4,5,5,1,5,0,0,1,1,0,0,Quikr,ROI,Villa_Sale,msite,Referral,3,4,0.039696094,1,1.270275,0.125,0.75,1,0.2,0.75
157240180,1,33,54.83198333,1,33,13,33,0,0,6,1,0,Quikr,Kolkata,Apartment_Sale,msite,OtherPaid,1,1,7,7,5,7,0,0,4,1,0,0,Quikr,Kolkata,Villa_Sale,msite,Organic,1,1,0.050350765,1,54.83198333,0.393939394,1,1,0.714285714,1
139736466,1,4,5.139766667,1,4,1,4,0,0,1,1,0,Quikr,ROI,Plot_Sale,,Internal,1,1,2,2,1,2,0,0,1,1,0,0,Quikr,ROI,Plot_Sale,,Internal,1,1,0.321235417,1,5.139766667,0.25,1,1,0.5,1
113566334,1,54,30.87728333,1,54,5,25,0,29,2,2,1.827044025,Quikr,Mumbai_MMR,Others,desktop,Alerts,4,4,30,30,2,12,0,18,2,2,1.872413793,0,Quikr,Mumbai_MMR,Others,desktop,Alerts,4,4,0.010588917,1,30.87728333,0.092592593,1,1,0.066666667,1
157580300,1,56,80.15493333,4,56,12,56,0,0,2,1,0,Quikr,Chennai,Plot_Sale,,OtherPaid,1,3,7,7,4,7,0,0,2,1,0,0,Quikr,Chennai,Plot_Sale,,Internal,1,3,0.025559609,1,20.03873333,0.214285714,0.333333333,1,0.571428571,0.333333333
